Well_Name,Zone_Name,Depth,Top_Depth,Bottom_Depth,Porosity,Sw,Permeability,Vshale,Distance_to_OWC,Reservoir_Pressure,TVD_Depth,Is_Perforated,Initial_Rate,Production_Class
33P,5.2U_060,3386.0436,3385.9674,3386.1198,0.0001,1.0,,0.3828,0,,,True,198.4,BEST
33P,5.2U_060,3386.196,3386.1198,3386.2722,0.0258,1.0,,0.2487,0,,,True,198.4,BEST
33P,5.2U_060,3386.3484,3386.2722,3386.4246,0.1135,0.5921,,0.2324,0,,,True,198.4,BEST
33P,5.2U_060,3386.5008,3386.4246,3386.577,0.1806,0.3609,,0.213,0,,,True,198.4,BEST
33P,5.2U_060,3386.6532,3386.577,3386.7294,0.2019,0.3237,,0.1984,0,,,True,198.4,BEST
33P,5.2U_060,3386.8056,3386.7294,3386.8818,0.2107,0.3117,,0.1518,0,,,True,198.4,BEST
33P,5.2U_060,3386.958,3386.8818,3387.0342,0.2188,0.3016,,0.119,0,,,True,198.4,BEST
33P,5.2U_060,3387.1104,3387.0342,3387.1866,0.2155,0.3079,,0.1289,0,,,True,198.4,BEST
33P,5.2U_060,3387.2628,3387.1866,3387.339,0.2105,0.3171,,0.1261,0,,,True,198.4,BEST
33P,5.2U_060,3387.4152,3387.339,3387.4914,0.2052,0.3272,,0.1999,0,,,True,198.4,BEST
33P,5.2U_060,3387.5676,3387.4914,3387.6438,0.1995,0.3384,,0.2218,0,,,True,198.4,BEST
33P,5.2U_060,3387.72,3387.6438,3387.7962,0.1657,0.4107,,0.2085,0,,,True,198.4,BEST
33P,5.2U_060,3387.8724,3387.7962,3387.9486,0.1336,0.5136,,0.2381,0,,,True,198.4,BEST
33P,5.2U_060,3388.0248,3387.9486,3388.101,0.1004,0.6897,,0.2963,0,,,True,198.4,BEST
33P,5.2U_060,3388.1772,3388.101,3388.2534,0.0658,1.0,,0.3187,0,,,True,198.4,BEST
33P,5.2U_060,3388.3296,3388.2534,3388.4058,0.0183,1.0,,0.3942,0,,,True,198.4,BEST
33P,5.2U_060,3388.482,3388.4058,3388.5582,0.0001,1.0,,0.3538,0,,,True,198.4,BEST
33P,5.2U_060,3388.6344,3388.5582,3388.7106,0.0001,1.0,,0.454,0,,,True,198.4,BEST
33P,5.2U_060,3388.7868,3388.7106,3388.863,0.0001,1.0,,0.5303,0,,,True,198.4,BEST
33P,5.2U_060,3388.9392,3388.863,3389.0154,0.0001,1.0,,0.5176,0,,,True,198.4,BEST
33P,5.2U_060,3389.0916,3389.0154,3389.1678,0.0001,1.0,,0.4635,0,,,True,198.4,BEST
33P,5.2U_060,3389.244,3389.1678,3389.3202,0.0257,1.0,,0.3936,0,,,True,198.4,BEST
33P,5.2U_060,3389.3964,3389.3202,3389.4726,0.0001,1.0,,0.3914,0,,,True,198.4,BEST
33P,5.2U_060,3389.5488,3389.4726,3389.625,0.0001,1.0,,0.4669,0,,,True,198.4,BEST
33P,5.2U_060,3389.7012,3389.625,3389.7774,0.0001,1.0,,0.5058,0,,,True,198.4,BEST
33P,5.2U_070,3389.8536,3389.7774,3389.9298,0.0001,1.0,,0.4364,0,,,True,198.4,BEST
33P,5.2U_070,3390.006,3389.9298,3390.0822,0.0119,1.0,,0.2711,0,,,False,,
33P,5.2U_070,3390.1584,3390.0822,3390.2346,0.1759,0.3849,,0.1195,0,,,False,,
33P,5.2U_070,3390.3108,3390.2346,3390.387,0.2117,0.3138,,0.0768,0,,,False,,
33P,5.2U_070,3390.4632,3390.387,3390.5394,0.2295,0.2846,,0.0788,0,,,False,,
33P,5.2U_070,3390.6156,3390.5394,3390.6918,0.2289,0.2808,,0.0344,0,,,False,,
33P,5.2U_070,3390.768,3390.6918,3390.8442,0.2284,0.2871,,0.0649,0,,,False,,
33P,5.2U_070,3390.9204,3390.8442,3390.9966,0.2278,0.2996,,0.0881,0,,,False,,
33P,5.2U_070,3391.0728,3390.9966,3391.149,0.2272,0.3136,,0.0651,0,,,False,,
33P,5.2U_070,3391.2252,3391.149,3391.3014,0.2266,0.3295,,0.0547,0,,,False,,
33P,5.2U_070,3391.3776,3391.3014,3391.4538,0.2253,0.3488,,0.0912,0,,,False,,
33P,5.2U_070,3391.53,3391.4538,3391.6062,0.2236,0.3672,,0.1239,0,,,False,,
33P,5.2U_070,3391.6824,3391.6062,3391.7586,0.2218,0.3873,,0.1381,0,,,False,,
33P,5.2U_070,3391.8348,3391.7586,3391.911,0.22,0.4103,,0.1394,0,,,False,,
33P,5.2U_070,3391.9872,3391.911,3392.0634,0.2232,0.4268,,0.1244,0,,,False,,
33P,5.2U_070,3392.1396,3392.0634,3392.2158,0.2269,0.4458,,0.0766,0,,,False,,
33P,5.2U_070,3392.292,3392.2158,3392.3682,0.2305,0.4645,,0.0576,0,,,False,,
33P,5.2U_070,3392.4444,3392.3682,3392.5206,0.2339,0.4766,,0.044,0,,,False,,
33P,5.2U_070,3392.5968,3392.5206,3392.673,0.2371,0.4914,,0.0596,0,,,False,,
33P,5.2U_070,3392.7492,3392.673,3392.8254,0.2376,0.5143,,0.0635,0,,,False,,
33P,5.2U_070,3392.9016,3392.8254,3392.9778,0.2363,0.537,,0.0371,0,,,False,,
33P,5.2U_070,3393.054,3392.9778,3393.1302,0.2337,0.5615,,0.0199,0,,,False,,
33P,5.2U_070,3393.2064,3393.1302,3393.2826,0.2312,0.5883,,0.0166,0,,,False,,
33P,5.2U_070,3393.3588,3393.2826,3393.435,0.2327,0.6075,,0.0144,0,,,False,,
33P,5.2U_070,3393.5112,3393.435,3393.5874,0.2356,0.6253,,0.0253,0,,,False,,
33P,5.2U_070,3393.6636,3393.5874,3393.7398,0.2393,0.6321,,0.0188,0,,,False,,
33P,5.2U_070,3393.816,3393.7398,3393.8922,0.2431,0.6376,,0.0663,0,,,False,,
33P,5.2U_070,3393.9684,3393.8922,3394.0446,0.2453,0.6479,,0.0167,0,,,False,,
33P,5.2U_070,3394.1208,3394.0446,3394.197,0.2464,0.6625,,0.004,0,,,False,,
33P,5.2U_070,3394.2732,3394.197,3394.3494,0.2461,0.6626,,0.0277,0,,,False,,
33P,5.2U_070,3394.4256,3394.3494,3394.5018,0.2427,0.6658,,0.0479,0,,,False,,
33P,5.2U_070,3394.578,3394.5018,3394.6542,0.2391,0.6697,,0.0565,0,,,False,,
33P,5.2U_070,3394.7304,3394.6542,3394.8066,0.2352,0.6706,,0.0505,0,,,False,,
33P,5.2U_070,3394.8828,3394.8066,3394.959,0.2261,0.6444,,0.0712,0,,,False,,
33P,5.2U_070,3395.0352,3394.959,3395.1114,0.216,0.6294,,0.1212,0,,,False,,
33P,5.2U_070,3395.1876,3395.1114,3395.2638,0.2049,0.624,,0.1621,0,,,False,,
33P,5.2U_070,3395.34,3395.2638,3395.4162,0.1831,0.6613,,0.2184,0,,,False,,
33P,5.2U_070,3395.4924,3395.4162,3395.5686,0.0646,1.0,,0.214,0,,,False,,
33P,5.2U_070,3395.6448,3395.5686,3395.721,0.0001,1.0,,0.269,0,,,False,,
33P,5.2U_070,3395.7972,3395.721,3395.8734,0.0001,1.0,,0.4231,0,,,False,,
33P,5.2U_070,3395.9496,3395.8734,3396.0258,0.0001,1.0,,0.473,0,,,False,,
33P,5.2U_070,3396.102,3396.0258,3396.1782,0.0001,1.0,,0.3371,0,,,False,,
33P,5.2U_070,3396.2544,3396.1782,3396.3306,0.1947,0.6783,,0.2116,0,,,False,,
33P,5.2U_070,3396.4068,3396.3306,3396.483,0.204,0.6646,,0.0557,0,,,False,,
33P,5.2U_070,3396.5592,3396.483,3396.6354,0.2177,0.6403,,0.0,0,,,False,,
33P,5.2U_070,3396.7116,3396.6354,3396.7878,0.2287,0.6277,,0.0,0,,,False,,
33P,5.2U_070,3396.864,3396.7878,3396.9402,0.2385,0.621,,0.0,0,,,False,,
33P,5.2U_070,3397.0164,3396.9402,3397.0926,0.2488,0.6149,,0.0,0,,,False,,
33P,5.2U_070,3397.1688,3397.0926,3397.245,0.25,0.6289,,0.0148,0,,,False,,
33P,5.2U_070,3397.3212,3397.245,3397.3974,0.25,0.6473,,0.0085,0,,,False,,
33P,5.2U_070,3397.4736,3397.3974,3397.5498,0.25,0.6674,,0.0,0,,,False,,
33P,5.2U_070,3397.626,3397.5498,3397.7022,0.25,0.6371,,0.0,0,,,False,,
33P,5.2U_070,3397.7784,3397.7022,3397.8546,0.25,0.561,,0.0,0,,,False,,
33P,5.2U_070,3397.9308,3397.8546,3398.007,0.2411,0.5249,,0.0286,0,,,False,,
33P,5.2U_070,3398.0832,3398.007,3398.1594,0.2184,0.5319,,0.1223,0,,,False,,
33P,5.2U_070,3398.2356,3398.1594,3398.3118,0.2011,0.5362,,0.2525,0,,,False,,
33P,5.2U_070,3398.388,3398.3118,3398.4642,0.207,0.4905,,0.4546,0,,,False,,
33P,5.2U_070,3398.5404,3398.4642,3398.6166,0.2115,0.4552,,0.4083,0,,,False,,
33P,5.2U_070,3398.6928,3398.6166,3398.769,0.1978,0.4642,,0.231,0,,,False,,
33P,5.2U_070,3398.8452,3398.769,3398.9214,0.1928,0.4555,,0.1078,0,,,False,,
33P,5.2U_070,3398.9976,3398.9214,3399.0738,0.2032,0.4146,,0.0988,0,,,False,,
33P,5.2U_070,3399.15,3399.0738,3399.2262,0.2053,0.4,,0.1087,0,,,False,,
33P,5.2U_070,3399.3024,3399.2262,3399.3786,0.1993,0.4086,,0.106,0,,,False,,
33P,5.2U_070,3399.4548,3399.3786,3399.531,0.193,0.4184,,0.1828,0,,,False,,
33P,5.2U_070,3399.6072,3399.531,3399.6834,0.1868,0.4287,,0.226,0,,,False,,
33P,5.2U_070,3399.7596,3399.6834,3399.8358,0.1804,0.4661,,0.2525,0,,,False,,
33P,5.2U_070,3399.912,3399.8358,3399.9882,0.1669,0.534,,0.3221,0,,,False,,
33P,5.2U_070,3400.0644,3399.9882,3400.1406,0.1491,0.6383,,0.3415,0,,,False,,
33P,5.2U_070,3400.2168,3400.1406,3400.293,0.115,0.8927,,0.3386,0,,,False,,
33P,5.2U_070,3400.3692,3400.293,3400.4454,0.1053,1.0,,0.462,0,,,False,,
33P,5.2U_070,3400.5216,3400.4454,3400.5978,0.0801,1.0,,0.6433,0,,,False,,
33P,5.2U_070,3400.674,3400.5978,3400.7502,0.0562,1.0,,0.6412,0,,,False,,
33P,5.2U_070,3400.8264,3400.7502,3400.9026,0.0244,1.0,,0.4407,0,,,False,,
33P,5.2U_070,3400.9788,3400.9026,3401.055,0.0004,1.0,,0.2459,0,,,False,,
33P,5.2U_070,3401.1312,3401.055,3401.2074,0.0001,1.0,,0.1489,0,,,False,,
33P,5.2U_070,3401.2836,3401.2074,3401.3598,0.0001,1.0,,0.1199,0,,,False,,
33P,5.2U_070,3401.436,3401.3598,3401.5122,0.0001,1.0,,0.2133,0,,,False,,
33P,5.2U_070,3401.5884,3401.5122,3401.6646,0.0001,1.0,,0.4355,0,,,False,,
33P,5.2U_070,3401.7408,3401.6646,3401.817,0.0001,1.0,,0.687,0,,,False,,
33P,5.2U_070,3401.8932,3401.817,3401.9694,0.0001,1.0,,0.6681,0,,,False,,
33P,5.2U_070,3402.0456,3401.9694,3402.1218,0.0001,1.0,,0.5753,0,,,False,,
33P,5.2U_070,3402.198,3402.1218,3402.2742,0.0001,1.0,,0.4739,0,,,False,,
33P,5.2U_080,3402.3504,3402.2742,3402.4266,0.0001,1.0,,0.4435,0,,,False,,
33P,5.2U_080,3402.5028,3402.4266,3402.579,0.0019,1.0,,0.3422,0,,,False,,
33P,5.2U_080,3402.6552,3402.579,3402.7314,0.1254,0.8229,,0.3279,0,,,False,,
33P,5.2U_080,3402.8076,3402.7314,3402.8838,0.1927,0.5544,,0.2544,0,,,False,,
33P,5.2U_080,3402.96,3402.8838,3403.0362,0.2101,0.5304,,0.1747,0,,,False,,
33P,5.2U_080,3403.1124,3403.0362,3403.1886,0.212,0.5506,,0.1072,0,,,False,,
33P,5.2U_080,3403.2648,3403.1886,3403.341,0.2131,0.5763,,0.0804,0,,,False,,
33P,5.2U_080,3403.4172,3403.341,3403.4934,0.2142,0.6037,,0.0457,0,,,False,,
33P,5.2U_080,3403.5696,3403.4934,3403.6458,0.2153,0.5766,,0.0862,0,,,False,,
33P,5.2U_080,3403.722,3403.6458,3403.7982,0.2162,0.5526,,0.1273,0,,,False,,
33P,5.2U_080,3403.8744,3403.7982,3403.9506,0.2137,0.5396,,0.1613,0,,,False,,
33P,5.2U_080,3404.0268,3403.9506,3404.103,0.2112,0.5326,,0.1058,0,,,False,,
33P,5.2U_080,3404.1792,3404.103,3404.2554,0.2085,0.5416,,0.0673,0,,,False,,
33P,5.2U_080,3404.3316,3404.2554,3404.4078,0.2058,0.551,,0.0702,0,,,False,,
33P,5.2U_080,3404.484,3404.4078,3404.5602,0.2031,0.5609,,0.1061,0,,,False,,
33P,5.2U_080,3404.6364,3404.5602,3404.7126,0.2034,0.5623,,0.189,0,,,False,,
33P,5.2U_080,3404.7888,3404.7126,3404.865,0.2099,0.5476,,0.2728,0,,,False,,
33P,5.2U_080,3404.9412,3404.865,3405.0174,0.2052,0.5662,,0.3061,0,,,False,,
33P,5.2U_080,3405.0936,3405.0174,3405.1698,0.199,0.5899,,0.2233,0,,,False,,
33P,5.2U_080,3405.246,3405.1698,3405.3222,0.2102,0.5639,,0.1103,0,,,False,,
33P,5.2U_080,3405.3984,3405.3222,3405.4746,0.2235,0.5357,,0.0834,0,,,False,,
33P,5.2U_080,3405.5508,3405.4746,3405.627,0.2317,0.5222,,0.0469,0,,,False,,
33P,5.2U_080,3405.7032,3405.627,3405.7794,0.2344,0.5219,,0.0435,0,,,False,,
33P,5.2U_080,3405.8556,3405.7794,3405.9318,0.237,0.5219,,0.0716,0,,,False,,
33P,5.2U_080,3406.008,3405.9318,3406.0842,0.2376,0.5265,,0.0466,0,,,False,,
33P,5.2U_080,3406.1604,3406.0842,3406.2366,0.236,0.5406,,0.0268,0,,,False,,
33P,5.2U_080,3406.3128,3406.2366,3406.389,0.2344,0.5618,,0.0326,0,,,False,,
33P,5.2U_080,3406.4652,3406.389,3406.5414,0.2327,0.5851,,0.0331,0,,,False,,
33P,5.2U_080,3406.6176,3406.5414,3406.6938,0.231,0.6107,,0.0158,0,,,False,,
33P,5.2U_080,3406.77,3406.6938,3406.8462,0.2293,0.6341,,0.0065,0,,,False,,
33P,5.2U_080,3406.9224,3406.8462,3406.9986,0.2276,0.6597,,0.0025,0,,,False,,
33P,5.2U_080,3407.0748,3406.9986,3407.151,0.2258,0.6877,,0.0411,0,,,False,,
33P,5.2U_080,3407.2272,3407.151,3407.3034,0.2324,0.6924,,0.0357,0,,,False,,
33P,5.2U_080,3407.3796,3407.3034,3407.4558,0.2394,0.6981,,0.03,0,,,False,,
33P,5.2U_080,3407.532,3407.4558,3407.6082,0.2377,0.7214,,0.025,0,,,False,,
33P,5.2U_080,3407.6844,3407.6082,3407.7606,0.2359,0.7327,,0.0232,0,,,False,,
33P,5.2U_080,3407.8368,3407.7606,3407.913,0.234,0.7444,,0.0267,0,,,False,,
33P,5.2U_080,3407.9892,3407.913,3408.0654,0.2333,0.7528,,0.032,0,,,False,,
33P,5.2U_080,3408.1416,3408.0654,3408.2178,0.2357,0.749,,0.0222,0,,,False,,
33P,5.2U_080,3408.294,3408.2178,3408.3702,0.2385,0.7436,,0.036,0,,,False,,
33P,5.2U_080,3408.4464,3408.3702,3408.5226,0.2413,0.7386,,0.0485,0,,,False,,
33P,5.2U_080,3408.5988,3408.5226,3408.675,0.243,0.737,,0.0394,0,,,False,,
33P,5.2U_080,3408.7512,3408.675,3408.8274,0.242,0.7439,,0.0,0,,,False,,
33P,5.2U_080,3408.9036,3408.8274,3408.9798,0.2383,0.7603,,0.0069,0,,,False,,
33P,5.2U_080,3409.056,3408.9798,3409.1322,0.2294,0.7949,,0.0124,0,,,False,,
33P,5.2U_080,3409.2084,3409.1322,3409.2846,0.2198,0.8354,,0.0766,0,,,False,,
33P,5.2U_080,3409.3608,3409.2846,3409.437,0.2223,0.8313,,0.0906,0,,,False,,
33P,5.2U_080,3409.5132,3409.437,3409.5894,0.2247,0.8276,,0.0508,0,,,False,,
33P,5.2U_080,3409.6656,3409.5894,3409.7418,0.2271,0.825,,0.0491,0,,,False,,
33P,5.2U_080,3409.818,3409.7418,3409.8942,0.2294,0.8232,,0.0689,0,,,False,,
33P,5.2U_080,3409.9704,3409.8942,3410.0466,0.2311,0.8241,,0.0502,0,,,False,,
33P,5.2U_080,3410.1228,3410.0466,3410.199,0.2311,0.831,,0.0172,0,,,False,,
33P,5.2U_080,3410.2752,3410.199,3410.3514,0.2311,0.835,,0.0265,0,,,False,,
33P,5.2U_080,3410.4276,3410.3514,3410.5038,0.2311,0.839,,0.0214,0,,,False,,
33P,5.2U_080,3410.58,3410.5038,3410.6562,0.2311,0.8431,,0.0337,0,,,False,,
33P,5.2U_080,3410.7324,3410.6562,3410.8086,0.2311,0.8472,,0.0598,0,,,False,,
33P,5.2U_080,3410.8848,3410.8086,3410.961,0.2321,0.8239,,0.0512,0,,,False,,
33P,5.2U_080,3411.0372,3410.961,3411.1134,0.2333,0.7337,,0.0647,0,,,False,,
33P,5.2U_080,3411.1896,3411.1134,3411.2658,0.2346,0.6656,,0.0662,0,,,False,,
33P,5.2U_080,3411.342,3411.2658,3411.4182,0.2299,0.6277,,0.084,0,,,False,,
33P,5.2U_080,3411.4944,3411.4182,3411.5706,0.2005,0.673,,0.1273,0,,,False,,
33P,5.2U_080,3411.6468,3411.5706,3411.723,0.1618,0.7861,,0.251,0,,,False,,
33P,5.2U_080,3411.7992,3411.723,3411.8754,0.0001,1.0,,0.4759,0,,,False,,
33P,5.2U_080,3411.9516,3411.8754,3412.0278,0.0001,1.0,,0.7402,0,,,False,,
33P,5.2U_080,3412.104,3412.0278,3412.1802,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_080,3412.2564,3412.1802,3412.3326,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_080,3412.4088,3412.3326,3412.485,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_080,3412.5612,3412.485,3412.6374,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_080,3412.7136,3412.6374,3412.7898,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_080,3412.866,3412.7898,3412.9422,0.0001,1.0,,0.7725,0,,,False,,
33P,5.2U_080,3413.0184,3412.9422,3413.0946,0.0043,1.0,,0.4069,0,,,False,,
33P,5.2U_090,3413.1708,3413.0946,3413.247,0.1796,0.7004,,0.2253,0,,,False,,
33P,5.2U_090,3413.3232,3413.247,3413.3994,0.2095,0.5999,,0.1331,0,,,False,,
33P,5.2U_090,3413.4756,3413.3994,3413.5518,0.2256,0.5573,,0.1025,0,,,False,,
33P,5.2U_090,3413.628,3413.5518,3413.7042,0.2276,0.5527,,0.1036,0,,,False,,
33P,5.2U_090,3413.7804,3413.7042,3413.8566,0.2296,0.5497,,0.0554,0,,,False,,
33P,5.2U_090,3413.9328,3413.8566,3414.009,0.2316,0.5707,,0.0361,0,,,False,,
33P,5.2U_090,3414.0852,3414.009,3414.1614,0.2335,0.5952,,0.072,0,,,False,,
33P,5.2U_090,3414.2376,3414.1614,3414.3138,0.235,0.625,,0.0447,0,,,False,,
33P,5.2U_090,3414.39,3414.3138,3414.4662,0.2364,0.6486,,0.0228,0,,,False,,
33P,5.2U_090,3414.5424,3414.4662,3414.6186,0.2377,0.6607,,0.0344,0,,,False,,
33P,5.2U_090,3414.6948,3414.6186,3414.771,0.2385,0.6754,,0.03,0,,,False,,
33P,5.2U_090,3414.8472,3414.771,3414.9234,0.2401,0.6889,,0.0148,0,,,False,,
33P,5.2U_090,3414.9996,3414.9234,3415.0758,0.2411,0.7056,,0.0286,0,,,False,,
33P,5.2U_090,3415.152,3415.0758,3415.2282,0.2411,0.7108,,0.0098,0,,,False,,
33P,5.2U_090,3415.3044,3415.2282,3415.3806,0.2411,0.7083,,0.0225,0,,,False,,
33P,5.2U_090,3415.4568,3415.3806,3415.533,0.2411,0.7058,,0.0439,0,,,False,,
33P,5.2U_090,3415.6092,3415.533,3415.6854,0.2416,0.7016,,0.0213,0,,,False,,
33P,5.2U_090,3415.7616,3415.6854,3415.8378,0.2425,0.6967,,0.0336,0,,,False,,
33P,5.2U_090,3415.914,3415.8378,3415.9902,0.2433,0.692,,0.0621,0,,,False,,
33P,5.2U_090,3416.0664,3415.9902,3416.1426,0.2441,0.6873,,0.0474,0,,,False,,
33P,5.2U_090,3416.2188,3416.1426,3416.295,0.2449,0.6827,,0.0261,0,,,False,,
33P,5.2U_090,3416.3712,3416.295,3416.4474,0.2373,0.7024,,0.0821,0,,,False,,
33P,5.2U_090,3416.5236,3416.4474,3416.5998,0.2277,0.7299,,0.1024,0,,,False,,
33P,5.2U_090,3416.676,3416.5998,3416.7522,0.217,0.7629,,0.1058,0,,,False,,
33P,5.2U_090,3416.8284,3416.7522,3416.9046,0.2051,0.8037,,0.1209,0,,,False,,
33P,5.2U_090,3416.9808,3416.9046,3417.057,0.1919,0.8554,,0.2368,0,,,False,,
33P,5.2U_090,3417.1332,3417.057,3417.2094,0.1474,1.0,,0.3176,0,,,False,,
33P,5.2U_090,3417.2856,3417.2094,3417.3618,0.0345,1.0,,0.361,0,,,False,,
33P,5.2U_090,3417.438,3417.3618,3417.5142,0.0001,1.0,,0.3885,0,,,False,,
33P,5.2U_090,3417.5904,3417.5142,3417.6666,0.0253,1.0,,0.3136,0,,,False,,
33P,5.2U_090,3417.7428,3417.6666,3417.819,0.0833,1.0,,0.3191,0,,,False,,
33P,5.2U_090,3417.8952,3417.819,3417.9714,0.1557,0.7604,,0.382,0,,,False,,
33P,5.2U_090,3418.0476,3417.9714,3418.1238,0.1914,0.6054,,0.3737,0,,,False,,
33P,5.2U_090,3418.2,3418.1238,3418.2762,0.2016,0.5635,,0.2825,0,,,False,,
33P,5.2U_090,3418.3524,3418.2762,3418.4286,0.1819,0.6137,,0.2088,0,,,False,,
33P,5.2U_090,3418.5048,3418.4286,3418.581,0.0001,1.0,,0.3836,0,,,False,,
33P,5.2U_090,3418.6572,3418.581,3418.7334,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_090,3418.8096,3418.7334,3418.8858,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_090,3418.962,3418.8858,3419.0382,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_090,3419.1144,3419.0382,3419.1906,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_090,3419.2668,3419.1906,3419.343,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_100,3419.4192,3419.343,3419.4954,0.0002,1.0,,0.7515,0,,,False,,
33P,5.2U_100,3419.5716,3419.4954,3419.6478,0.0001,1.0,,0.3772,0,,,False,,
33P,5.2U_100,3419.724,3419.6478,3419.8002,0.1165,0.646,,0.2635,0,,,False,,
33P,5.2U_100,3419.8764,3419.8002,3419.9526,0.2128,0.3294,,0.158,0,,,False,,
33P,5.2U_100,3420.0288,3419.9526,3420.105,0.2175,0.333,,0.1223,0,,,False,,
33P,5.2U_100,3420.1812,3420.105,3420.2574,0.222,0.3392,,0.1075,0,,,False,,
33P,5.2U_100,3420.3336,3420.2574,3420.4098,0.2263,0.347,,0.1053,0,,,False,,
33P,5.2U_100,3420.486,3420.4098,3420.5622,0.2228,0.3688,,0.108,0,,,False,,
33P,5.2U_100,3420.6384,3420.5622,3420.7146,0.2134,0.4049,,0.1531,0,,,False,,
33P,5.2U_100,3420.7908,3420.7146,3420.867,0.2032,0.4438,,0.2209,0,,,False,,
33P,5.2U_100,3420.9432,3420.867,3421.0194,0.192,0.4897,,0.2393,0,,,False,,
33P,5.2U_100,3421.0956,3421.0194,3421.1718,0.1683,0.5852,,0.2249,0,,,False,,
33P,5.2U_100,3421.248,3421.1718,3421.3242,0.1942,0.5317,,0.1674,0,,,False,,
33P,5.2U_100,3421.4004,3421.3242,3421.4766,0.2041,0.5362,,0.1113,0,,,False,,
33P,5.2U_100,3421.5528,3421.4766,3421.629,0.2132,0.5477,,0.048,0,,,False,,
33P,5.2U_100,3421.7052,3421.629,3421.7814,0.2216,0.5672,,0.0527,0,,,False,,
33P,5.2U_100,3421.8576,3421.7814,3421.9338,0.2294,0.5912,,0.0758,0,,,False,,
33P,5.2U_100,3422.01,3421.9338,3422.0862,0.227,0.6172,,0.0982,0,,,False,,
33P,5.2U_100,3422.1624,3422.0862,3422.2386,0.2243,0.6464,,0.1229,0,,,False,,
33P,5.2U_100,3422.3148,3422.2386,3422.391,0.2215,0.6789,,0.1183,0,,,False,,
33P,5.2U_100,3422.4672,3422.391,3422.5434,0.2175,0.7192,,0.113,0,,,False,,
33P,5.2U_100,3422.6196,3422.5434,3422.6958,0.2112,0.7726,,0.14,0,,,False,,
33P,5.2U_100,3422.772,3422.6958,3422.8482,0.2046,0.8059,,0.1279,0,,,False,,
33P,5.2U_100,3422.9244,3422.8482,3423.0006,0.1933,0.8574,,0.1298,0,,,False,,
33P,5.2U_100,3423.0768,3423.0006,3423.153,0.1702,0.9792,,0.1973,0,,,False,,
33P,5.2U_100,3423.2292,3423.153,3423.3054,0.1803,0.9279,,0.1728,0,,,False,,
33P,5.2U_100,3423.3816,3423.3054,3423.4578,0.1942,0.8688,,0.1298,0,,,False,,
33P,5.2U_100,3423.534,3423.4578,3423.6102,0.1996,0.8531,,0.1082,0,,,False,,
33P,5.2U_100,3423.6864,3423.6102,3423.7626,0.2015,0.853,,0.0988,0,,,False,,
33P,5.2U_100,3423.8388,3423.7626,3423.915,0.2032,0.8537,,0.1198,0,,,False,,
33P,5.2U_100,3423.9912,3423.915,3424.0674,0.2027,0.8587,,0.1226,0,,,False,,
33P,5.2U_100,3424.1436,3424.0674,3424.2198,0.2022,0.8301,,0.1371,0,,,False,,
33P,5.2U_100,3424.296,3424.2198,3424.3722,0.2016,0.8042,,0.0844,0,,,False,,
33P,5.2U_100,3424.4484,3424.3722,3424.5246,0.1997,0.7863,,0.1426,0,,,False,,
33P,5.2U_100,3424.6008,3424.5246,3424.677,0.1942,0.7847,,0.0848,0,,,False,,
33P,5.2U_100,3424.7532,3424.677,3424.8294,0.1884,0.786,,0.0683,0,,,False,,
33P,5.2U_100,3424.9056,3424.8294,3424.9818,0.1811,0.7959,,0.0944,0,,,False,,
33P,5.2U_100,3425.058,3424.9818,3425.1342,0.1596,0.881,,0.2052,0,,,False,,
33P,5.2U_100,3425.2104,3425.1342,3425.2866,0.1099,1.0,,0.4406,0,,,False,,
33P,5.2U_100,3425.3628,3425.2866,3425.439,0.0247,1.0,,0.8925,0,,,False,,
33P,5.2U_100,3425.5152,3425.439,3425.5914,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_100,3425.6676,3425.5914,3425.7438,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_100,3425.82,3425.7438,3425.8962,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_100,3425.9724,3425.8962,3426.0486,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_100,3426.1248,3426.0486,3426.201,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_100,3426.2772,3426.201,3426.3534,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_100,3426.4296,3426.3534,3426.5058,0.0001,1.0,,0.9098,0,,,False,,
33P,5.2U_100,3426.582,3426.5058,3426.6582,0.0001,1.0,,0.9016,0,,,False,,
33P,5.2U_100,3426.7344,3426.6582,3426.8106,0.0001,1.0,,0.8194,0,,,False,,
33P,5.2U_100,3426.8868,3426.8106,3426.963,0.0001,1.0,,0.6451,0,,,False,,
33P,5.2U_100,3427.0392,3426.963,3427.1154,0.0001,1.0,,0.48,0,,,False,,
